"dateInTable","dead","cases","hosp","MACases","MAhosp","MAdead","ma_c_lag","ma_c_lead","gf_c","ma_h_lag","ma_h_lead","gf_h","ma_d_lag","ma_d_lead","gf_d"
"2020-08-05",3,428,5,394.428571428571,5.71428571428571,1,199.571428571429,464.857142857143,97.6,3.42857142857143,5,66.7,1.28571428571429,1.42857142857143,-22.2
"2020-08-06",0,605,3,432.142857142857,5.71428571428571,1,224.857142857143,495.714285714286,92.2,3.57142857142857,5.57142857142857,60,1.14285714285714,1.28571428571429,-12.5
"2020-08-07",1,517,4,457.285714285714,5.14285714285714,1.14285714285714,251.428571428571,555,81.9,4.14285714285714,5.42857142857143,24.1,1.14285714285714,1.28571428571429,0
"2020-08-08",3,484,3,464.857142857143,5,1.42857142857143,286.714285714286,574,62.1,4.28571428571429,5.42857142857143,16.7,1.14285714285714,1.28571428571429,25
"2020-08-09",0,577,9,495.714285714286,5.57142857142857,1.28571428571429,307.857142857143,605.857142857143,61,4.71428571428571,6.14285714285714,18.2,1.28571428571429,1.14285714285714,0
"2020-08-10",0,787,6,555,5.42857142857143,1.28571428571429,331.142857142857,601.714285714286,67.6,5.28571428571429,6.57142857142857,2.7,1.14285714285714,1.71428571428571,12.5
"2020-08-11",2,620,8,574,5.42857142857143,1.28571428571429,368.714285714286,617.428571428571,55.7,5.85714285714286,7.71428571428571,-7.3,0.857142857142857,1.85714285714286,50
"2020-08-12",2,651,10,605.857142857143,6.14285714285714,1.14285714285714,394.428571428571,642,53.6,5.71428571428571,8.28571428571429,7.5,1,1.71428571428571,14.3
"2020-08-13",4,576,6,601.714285714286,6.57142857142857,1.71428571428571,432.142857142857,630.857142857143,39.2,5.71428571428571,7.85714285714286,15,1,2.14285714285714,71.4
"2020-08-14",2,627,12,617.428571428571,7.71428571428571,1.85714285714286,457.285714285714,588,35,5.14285714285714,7.71428571428571,50,1.14285714285714,2.14285714285714,62.5
"2020-08-15",2,656,7,642,8.28571428571429,1.71428571428571,464.857142857143,569.857142857143,38.1,5,7.14285714285714,65.7,1.42857142857143,2.28571428571429,20
"2020-08-16",3,499,6,630.857142857143,7.85714285714286,2.14285714285714,495.714285714286,555.857142857143,27.3,5.57142857142857,8.28571428571429,41,1.28571428571429,2.85714285714286,66.7
"2020-08-17",0,487,5,588,7.71428571428571,2.14285714285714,555,549.428571428571,5.9,5.42857142857143,8.85714285714286,42.1,1.28571428571429,3.57142857142857,66.7
"2020-08-18",3,493,4,569.857142857143,7.14285714285714,2.28571428571429,574,536,-0.7,5.42857142857143,9.71428571428571,31.6,1.28571428571429,3.42857142857143,77.8
"2020-08-19",6,553,18,555.857142857143,8.28571428571429,2.85714285714286,605.857142857143,514.714285714286,-8.3,6.14285714285714,10.2857142857143,34.9,1.14285714285714,3.85714285714286,150
"2020-08-20",9,531,10,549.428571428571,8.85714285714286,3.57142857142857,601.714285714286,508.428571428571,-8.7,6.57142857142857,10.4285714285714,34.8,1.71428571428571,3.42857142857143,108.3
"2020-08-21",1,533,18,536,9.71428571428571,3.42857142857143,617.428571428571,520.714285714286,-13.2,7.71428571428571,10.4285714285714,25.9,1.85714285714286,3.71428571428571,84.6
"2020-08-22",5,507,11,514.714285714286,10.2857142857143,3.85714285714286,642,509.714285714286,-19.8,8.28571428571429,12,24.1,1.71428571428571,4,125
"2020-08-23",0,455,7,508.428571428571,10.4285714285714,3.42857142857143,630.857142857143,512.428571428571,-19.4,7.85714285714286,12.2857142857143,32.7,2.14285714285714,4.28571428571429,60
"2020-08-24",2,573,5,520.714285714286,10.4285714285714,3.71428571428571,588,509.142857142857,-11.4,7.71428571428571,11.8571428571429,35.2,2.14285714285714,3.42857142857143,73.3
"2020-08-25",5,416,15,509.714285714286,12,4,569.857142857143,504.571428571429,-10.6,7.14285714285714,10.5714285714286,68,2.28571428571429,3.71428571428571,75
"2020-08-26",8,572,20,512.428571428571,12.2857142857143,4.28571428571429,555.857142857143,504,-7.8,8.28571428571429,9.28571428571429,48.3,2.85714285714286,3.57142857142857,50
"2020-08-27",3,508,7,509.142857142857,11.8571428571429,3.42857142857143,549.428571428571,511.285714285714,-7.3,8.85714285714286,8.71428571428571,33.9,3.57142857142857,3.57142857142857,-4
"2020-08-28",3,501,9,504.571428571429,10.5714285714286,3.71428571428571,536,504.571428571429,-5.9,9.71428571428571,9.42857142857143,8.8,3.42857142857143,3.28571428571429,8.3
"2020-08-29",4,503,2,504,9.28571428571429,3.57142857142857,514.714285714286,511.857142857143,-2.1,10.2857142857143,8,-9.7,3.85714285714286,3.42857142857143,-7.4
"2020-08-30",0,506,3,511.285714285714,8.71428571428571,3.57142857142857,508.428571428571,533,0.6,10.4285714285714,6,-16.4,3.42857142857143,3,4.2
"2020-08-31",0,526,10,504.571428571429,9.42857142857143,3.28571428571429,520.714285714286,546,-3.1,10.4285714285714,5.71428571428571,-9.6,3.71428571428571,2.85714285714286,-11.5
"2020-09-01",6,467,5,511.857142857143,8,3.42857142857143,509.714285714286,580.571428571429,0.4,12,5.42857142857143,-33.3,4,2.71428571428571,-14.3
"2020-09-02",5,720,6,533,6,3,512.428571428571,601.428571428571,4,12.2857142857143,5.85714285714286,-51.2,4.28571428571429,2.85714285714286,-30
"2020-09-03",2,599,5,546,5.71428571428571,2.85714285714286,509.142857142857,660.571428571429,7.2,11.8571428571429,6.14285714285714,-51.8,3.42857142857143,3.14285714285714,-16.7
"2020-09-04",2,743,7,580.571428571429,5.42857142857143,2.71428571428571,504.571428571429,699,15.1,10.5714285714286,5.85714285714286,-48.6,3.71428571428571,3.14285714285714,-26.9
"2020-09-05",5,649,5,601.428571428571,5.85714285714286,2.85714285714286,504,770.714285714286,19.3,9.28571428571429,6,-36.9,3.57142857142857,2.42857142857143,-20
"2020-09-06",2,920,5,660.571428571429,6.14285714285714,3.14285714285714,511.285714285714,830.714285714286,29.2,8.71428571428571,6.42857142857143,-29.5,3.57142857142857,2,-12
"2020-09-07",0,795,8,699,5.85714285714286,3.14285714285714,504.571428571429,864.714285714286,38.5,9.42857142857143,8,-37.9,3.28571428571429,2.14285714285714,-4.3
"2020-09-08",1,969,6,770.714285714286,6,2.42857142857143,511.857142857143,940.285714285714,50.6,8,8.42857142857143,-25,3.42857142857143,2.28571428571429,-29.2
"2020-09-09",2,1140,9,830.714285714286,6.42857142857143,2,533,1022.14285714286,55.9,6,8.57142857142857,7.1,3,1.71428571428571,-33.3
"2020-09-10",3,837,16,864.714285714286,8,2.14285714285714,546,1046.14285714286,58.4,5.71428571428571,10.2857142857143,40,2.85714285714286,1.57142857142857,-25
"2020-09-11",3,1272,10,940.285714285714,8.42857142857143,2.28571428571429,580.571428571429,1117.85714285714,62,5.42857142857143,10.2857142857143,55.3,2.71428571428571,1.85714285714286,-15.8
"2020-09-12",1,1222,6,1022.14285714286,8.57142857142857,1.71428571428571,601.428571428571,1176,70,5.85714285714286,13,46.3,2.85714285714286,2,-40
"2020-09-13",1,1088,17,1046.14285714286,10.2857142857143,1.57142857142857,660.571428571429,1232.71428571429,58.4,6.14285714285714,13.8571428571429,67.4,3.14285714285714,2,-50
"2020-09-14",2,1297,8,1117.85714285714,10.2857142857143,1.85714285714286,699,1361.57142857143,59.9,5.85714285714286,13.5714285714286,75.6,3.14285714285714,2.42857142857143,-40.9
"2020-09-15",2,1376,25,1176,13,2,770.714285714286,1459.57142857143,52.6,6,13.8571428571429,116.7,2.42857142857143,2.85714285714286,-17.6
"2020-09-16",2,1537,15,1232.71428571429,13.8571428571429,2,830.714285714286,1555.28571428571,48.4,6.42857142857143,17.5714285714286,115.6,2,3.14285714285714,0
"2020-09-17",6,1739,14,1361.57142857143,13.5714285714286,2.42857142857143,864.714285714286,1663.28571428571,57.5,8,18,69.6,2.14285714285714,3.57142857142857,13.3
"2020-09-18",6,1958,12,1459.57142857143,13.8571428571429,2.85714285714286,940.285714285714,1794,55.2,8.42857142857143,20.5714285714286,64.4,2.28571428571429,3.57142857142857,25
"2020-09-19",3,1892,32,1555.28571428571,17.5714285714286,3.14285714285714,1022.14285714286,1917,52.2,8.57142857142857,21.2857142857143,105,1.71428571428571,4.71428571428571,83.3
"2020-09-20",4,1844,20,1663.28571428571,18,3.57142857142857,1046.14285714286,2030.85714285714,59,10.2857142857143,23.7142857142857,75,1.57142857142857,5.14285714285714,127.3
"2020-09-21",2,2212,26,1794,20.5714285714286,3.57142857142857,1117.85714285714,2144.71428571429,60.5,10.2857142857143,25.1428571428571,100,1.85714285714286,6.57142857142857,92.3
"2020-09-22",10,2237,30,1917,21.2857142857143,4.71428571428571,1176,2259.85714285714,63,13,28.2857142857143,63.7,2,8,135.7
"2020-09-23",5,2334,32,2030.85714285714,23.7142857142857,5.14285714285714,1232.71428571429,2375.42857142857,64.7,13.8571428571429,27.8571428571429,71.1,2,13,157.1
"2020-09-24",16,2536,24,2144.71428571429,25.1428571428571,6.57142857142857,1361.57142857143,2537.14285714286,57.5,13.5714285714286,30.1428571428571,85.3,2.42857142857143,13.5714285714286,170.6
"2020-09-25",16,2764,34,2259.85714285714,28.2857142857143,8,1459.57142857143,2635.71428571429,54.8,13.8571428571429,31.8571428571429,104.1,2.85714285714286,14.1428571428571,180
"2020-09-26",38,2701,29,2375.42857142857,27.8571428571429,13,1555.28571428571,2745.28571428571,52.7,17.5714285714286,34.2857142857143,58.5,3.14285714285714,14.5714285714286,313.6
"2020-09-27",8,2976,36,2537.14285714286,30.1428571428571,13.5714285714286,1663.28571428571,2881.28571428571,52.5,18,36.1428571428571,67.5,3.57142857142857,15.7142857142857,280
"2020-09-28",6,2902,38,2635.71428571429,31.8571428571429,14.1428571428571,1794,2983.71428571429,46.9,20.5714285714286,39,54.9,3.57142857142857,15.2857142857143,296
"2020-09-29",13,3004,47,2745.28571428571,34.2857142857143,14.5714285714286,1917,3132.28571428571,43.2,21.2857142857143,37.2857142857143,61.1,4.71428571428571,14.2857142857143,209.1
"2020-09-30",13,3286,45,2881.28571428571,36.1428571428571,15.7142857142857,2030.85714285714,3308.85714285714,41.9,23.7142857142857,37.5714285714286,52.4,5.14285714285714,11.7142857142857,205.6
"2020-10-01",13,3253,44,2983.71428571429,39,15.2857142857143,2144.71428571429,3453,39.1,25.1428571428571,35.8571428571429,55.1,6.57142857142857,11.1428571428571,132.6
"2020-10-02",9,3804,22,3132.28571428571,37.2857142857143,14.2857142857143,2259.85714285714,3689.14285714286,38.6,28.2857142857143,38.4285714285714,31.8,8,11.2857142857143,78.6
"2020-10-03",20,3937,31,3308.85714285714,37.5714285714286,11.7142857142857,2375.42857142857,3906,39.3,27.8571428571429,43.4285714285714,34.9,13,12.4285714285714,-9.9
"2020-10-04",4,3985,24,3453,35.8571428571429,11.1428571428571,2537.14285714286,4147.28571428571,36.1,30.1428571428571,45.8571428571429,19,13.5714285714286,15.7142857142857,-17.9
"2020-10-05",7,4555,56,3689.14285714286,38.4285714285714,11.2857142857143,2635.71428571429,4509,40,31.8571428571429,46.5714285714286,20.6,14.1428571428571,15.5714285714286,-20.2
"2020-10-06",21,4522,82,3906,43.4285714285714,12.4285714285714,2745.28571428571,4817.14285714286,42.3,34.2857142857143,52.5714285714286,26.7,14.5714285714286,16.2857142857143,-14.7
"2020-10-07",36,4975,62,4147.28571428571,45.8571428571429,15.7142857142857,2881.28571428571,5180.42857142857,43.9,36.1428571428571,55.4285714285714,26.9,15.7142857142857,16.7142857142857,0
"2020-10-08",12,5785,49,4509,46.5714285714286,15.5714285714286,2983.71428571429,5517.57142857143,51.1,39,59.7142857142857,19.4,15.2857142857143,18.4285714285714,1.9
"2020-10-09",14,5961,64,4817.14285714286,52.5714285714286,16.2857142857143,3132.28571428571,5838.71428571429,53.8,37.2857142857143,60,41,14.2857142857143,19.2857142857143,14
"2020-10-10",23,6480,51,5180.42857142857,55.4285714285714,16.7142857142857,3308.85714285714,6240.57142857143,56.6,37.5714285714286,63.2857142857143,47.5,11.7142857142857,21,42.7
"2020-10-11",16,6345,54,5517.57142857143,59.7142857142857,18.4285714285714,3453,6565.85714285714,59.8,35.8571428571429,65.2857142857143,66.5,11.1428571428571,20.4285714285714,65.4
"2020-10-12",13,6803,58,5838.71428571429,60,19.2857142857143,3689.14285714286,6850.71428571429,58.3,38.4285714285714,69.1428571428571,56.1,11.2857142857143,22.8571428571429,70.9
"2020-10-13",33,7335,105,6240.57142857143,63.2857142857143,21,3906,7135.57142857143,59.8,43.4285714285714,72.1428571428571,45.7,12.4285714285714,23.4285714285714,69
"2020-10-14",32,7252,76,6565.85714285714,65.2857142857143,20.4285714285714,4147.28571428571,7368,58.3,45.8571428571429,75.5714285714286,42.4,15.7142857142857,24.1428571428571,30
"2020-10-15",29,7779,76,6850.71428571429,69.1428571428571,22.8571428571429,4509,7625.71428571429,51.9,46.5714285714286,77.7142857142857,48.5,15.5714285714286,23.8571428571429,46.8
"2020-10-16",18,7955,85,7135.57142857143,72.1428571428571,23.4285714285714,4817.14285714286,7795.14285714286,48.1,52.5714285714286,81.1428571428571,37.2,16.2857142857143,24.4285714285714,43.9
"2020-10-17",28,8107,75,7368,75.5714285714286,24.1428571428571,5180.42857142857,7910.71428571429,42.2,55.4285714285714,79,36.3,16.7142857142857,26.2857142857143,44.4
"2020-10-18",14,8149,69,7625.71428571429,77.7142857142857,23.8571428571429,5517.57142857143,8120.14285714286,38.2,59.7142857142857,82.5714285714286,30.1,18.4285714285714,29.8571428571429,29.5
"2020-10-19",17,7989,82,7795.14285714286,81.1428571428571,24.4285714285714,5838.71428571429,8330.42857142857,33.5,60,87.2857142857143,35.2,19.2857142857143,32.2857142857143,26.7
"2020-10-20",46,8144,90,7910.71428571429,79,26.2857142857143,6240.57142857143,8618.85714285714,26.8,63.2857142857143,90.7142857142857,24.8,21,36.4285714285714,25.2
"2020-10-21",57,8718,101,8120.14285714286,82.5714285714286,29.8571428571429,6565.85714285714,8695.28571428571,23.7,65.2857142857143,93.2857142857143,26.5,20.4285714285714,40.2857142857143,46.2
"2020-10-22",46,9251,109,8330.42857142857,87.2857142857143,32.2857142857143,6850.71428571429,8983.85714285714,21.6,69.1428571428571,99.1428571428571,26.2,22.8571428571429,42.1428571428571,41.2
"2020-10-23",47,9974,109,8618.85714285714,90.7142857142857,36.4285714285714,7135.57142857143,9314.42857142857,20.8,72.1428571428571,98.1428571428571,25.7,23.4285714285714,43.4285714285714,55.5
"2020-10-24",55,8642,93,8695.28571428571,93.2857142857143,40.2857142857143,7368,9617.71428571429,18,75.5714285714286,100.571428571429,23.4,24.1428571428571,46.7142857142857,66.9
"2020-10-25",27,10169,110,8983.85714285714,99.1428571428571,42.1428571428571,7625.71428571429,9526.14285714286,17.8,77.7142857142857,98.5714285714286,27.6,23.8571428571429,46.1428571428571,76.6
"2020-10-26",26,10303,75,9314.42857142857,98.1428571428571,43.4285714285714,7795.14285714286,9668.57142857143,19.5,81.1428571428571,94.8571428571429,21,24.4285714285714,48.4285714285714,77.8
"2020-10-27",69,10267,107,9617.71428571429,100.571428571429,46.7142857142857,7910.71428571429,9825,21.6,79,94.2857142857143,27.3,26.2857142857143,54,77.7
"2020-10-28",53,8077,87,9526.14285714286,98.5714285714286,46.1428571428571,8120.14285714286,9986.42857142857,17.3,82.5714285714286,97.7142857142857,19.4,29.8571428571429,53.4285714285714,54.5
"2020-10-29",62,10248,83,9668.57142857143,94.8571428571429,48.4285714285714,8330.42857142857,9773.57142857143,16.1,87.2857142857143,97.5714285714286,8.7,32.2857142857143,55.1428571428571,50
"2020-10-30",86,11069,105,9825,94.2857142857143,54,8618.85714285714,9482.42857142857,14,90.7142857142857,99.5714285714286,3.9,36.4285714285714,55.5714285714286,48.2
"2020-10-31",51,9772,117,9986.42857142857,97.7142857142857,53.4285714285714,8695.28571428571,9121.28571428571,14.8,93.2857142857143,98.4285714285714,4.7,40.2857142857143,61.7142857142857,32.6
"2020-11-01",39,8679,109,9773.57142857143,97.5714285714286,55.1428571428571,8983.85714285714,9053.14285714286,8.8,99.1428571428571,100.428571428571,-1.6,42.1428571428571,68.7142857142857,30.8
"2020-11-02",29,8265,89,9482.42857142857,99.5714285714286,55.5714285714286,9314.42857142857,8581.42857142857,1.8,98.1428571428571,102.714285714286,1.5,43.4285714285714,72.2857142857143,28
"2020-11-03",112,7739,99,9121.28571428571,98.4285714285714,61.7142857142857,9617.71428571429,8032.57142857143,-5.2,100.571428571429,100.714285714286,-2.1,46.7142857142857,76.5714285714286,32.1
"2020-11-04",102,7600,101,9053.14285714286,100.428571428571,68.7142857142857,9526.14285714286,7581.71428571429,-5,98.5714285714286,101.428571428571,1.9,46.1428571428571,79.5714285714286,48.9
"2020-11-05",87,6946,99,8581.42857142857,102.714285714286,72.2857142857143,9668.57142857143,7149.85714285714,-11.2,94.8571428571429,99.2857142857143,8.3,48.4285714285714,80.1428571428571,49.3
"2020-11-06",116,7227,91,8032.57142857143,100.714285714286,76.5714285714286,9825,6636.28571428571,-18.2,94.2857142857143,94.2857142857143,6.8,54,81.4285714285714,41.8
"2020-11-07",72,6616,122,7581.71428571429,101.428571428571,79.5714285714286,9986.42857142857,6194.14285714286,-24.1,97.7142857142857,90.5714285714286,3.8,53.4285714285714,79,48.9
"2020-11-08",43,5656,94,7149.85714285714,99.2857142857143,80.1428571428571,9773.57142857143,5877.42857142857,-26.8,97.5714285714286,86.5714285714286,1.8,55.1428571428571,75.2857142857143,45.3
"2020-11-09",38,4670,54,6636.28571428571,94.2857142857143,81.4285714285714,9482.42857142857,5687.85714285714,-30,99.5714285714286,85.5714285714286,-5.3,55.5714285714286,75,46.5
"2020-11-10",95,4644,73,6194.14285714286,90.5714285714286,79,9121.28571428571,5522.28571428571,-32.1,98.4285714285714,84.7142857142857,-8,61.7142857142857,66.1428571428571,28
"2020-11-11",76,5383,73,5877.42857142857,86.5714285714286,75.2857142857143,9053.14285714286,5419.85714285714,-35.1,100.428571428571,81,-13.8,68.7142857142857,67.8571428571429,9.6
"2020-11-12",85,5619,92,5687.85714285714,85.5714285714286,75,8581.42857142857,5385.85714285714,-33.7,102.714285714286,81.5714285714286,-16.7,72.2857142857143,68,3.8
"2020-11-13",54,6068,85,5522.28571428571,84.7142857142857,66.1428571428571,8032.57142857143,5410.42857142857,-31.3,100.714285714286,86,-15.9,76.5714285714286,69,-13.6
"2020-11-14",84,5899,96,5419.85714285714,81,67.8571428571429,7581.71428571429,5358.57142857143,-28.5,101.428571428571,86.7142857142857,-20.1,79.5714285714286,67.5714285714286,-14.7
"2020-11-15",44,5418,98,5385.85714285714,81.5714285714286,68,7149.85714285714,5244.71428571429,-24.7,99.2857142857143,90.7142857142857,-17.8,80.1428571428571,68.4285714285714,-15.2
"2020-11-16",45,4842,85,5410.42857142857,86,69,6636.28571428571,5254.42857142857,-18.5,94.2857142857143,91.1428571428571,-8.8,81.4285714285714,67,-15.3
"2020-11-17",85,4281,78,5358.57142857143,86.7142857142857,67.5714285714286,6194.14285714286,5235.14285714286,-13.5,90.5714285714286,88.1428571428571,-4.3,79,66.2857142857143,-14.5
"2020-11-18",82,4586,101,5244.71428571429,90.7142857142857,68.4285714285714,5877.42857142857,5250.14285714286,-10.8,86.5714285714286,86.2857142857143,4.8,75.2857142857143,61,-9.1
"2020-11-19",75,5687,95,5254.42857142857,91.1428571428571,67,5687.85714285714,5241.85714285714,-7.6,85.5714285714286,81.7142857142857,6.5,75,57.7142857142857,-10.7
"2020-11-20",49,5933,64,5235.14285714286,88.1428571428571,66.2857142857143,5522.28571428571,5290.28571428571,-5.2,84.7142857142857,76.8571428571429,4,66.1428571428571,59,0.2
"2020-11-21",47,6004,83,5250.14285714286,86.2857142857143,61,5419.85714285714,5242.57142857143,-3.1,81,77.1428571428571,6.5,67.8571428571429,59.7142857142857,-10.1
"2020-11-22",21,5360,66,5241.85714285714,81.7142857142857,57.7142857142857,5385.85714285714,5289,-2.7,81.5714285714286,73.2857142857143,0.2,68,58.5714285714286,-15.1
"2020-11-23",54,5181,51,5290.28571428571,76.8571428571429,59,5410.42857142857,5115.14285714286,-2.2,86,68.7142857142857,-10.6,69,58.4285714285714,-14.5
"2020-11-24",90,3947,80,5242.57142857143,77.1428571428571,59.7142857142857,5358.57142857143,5089.28571428571,-2.2,86.7142857142857,70.4285714285714,-11,67.5714285714286,63.2857142857143,-11.6
"2020-11-25",74,4911,74,5289,73.2857142857143,58.5714285714286,5244.71428571429,4869.42857142857,0.8,90.7142857142857,68.1428571428571,-19.2,68.4285714285714,64.5714285714286,-14.4
"2020-11-26",74,4470,63,5115.14285714286,68.7142857142857,58.4285714285714,5254.42857142857,4898.71428571429,-2.7,91.1428571428571,69.2857142857143,-24.6,67,65.1428571428571,-12.8
"2020-11-27",83,5752,76,5089.28571428571,70.4285714285714,63.2857142857143,5235.14285714286,4811.85714285714,-2.8,88.1428571428571,69.5714285714286,-20.1,66.2857142857143,61.4285714285714,-4.5
"2020-11-28",56,4465,67,4869.42857142857,68.1428571428571,64.5714285714286,5250.14285714286,4824.85714285714,-7.3,86.2857142857143,66.5714285714286,-21,61,57.2857142857143,5.9
"2020-11-29",25,5565,74,4898.71428571429,69.2857142857143,65.1428571428571,5241.85714285714,4824.42857142857,-6.5,81.7142857142857,64.7142857142857,-15.2,57.7142857142857,56.1428571428571,12.9
"2020-11-30",28,4573,53,4811.85714285714,69.5714285714286,61.4285714285714,5290.28571428571,4985,-9,76.8571428571429,66.1428571428571,-9.5,59,54,4.1
"2020-12-01",61,4038,59,4824.85714285714,66.5714285714286,57.2857142857143,5242.57142857143,5004.85714285714,-8,77.1428571428571,63,-13.7,59.7142857142857,50.2857142857143,-4.1
"2020-12-02",66,4908,61,4824.42857142857,64.7142857142857,56.1428571428571,5289,5299.71428571429,-8.8,73.2857142857143,62.2857142857143,-11.7,58.5714285714286,47.8571428571429,-4.1
"2020-12-03",59,5594,73,4985,66.1428571428571,54,5115.14285714286,5470.57142857143,-2.5,68.7142857142857,59,-3.7,58.4285714285714,47.7142857142857,-7.6
"2020-12-04",57,5891,54,5004.85714285714,63,50.2857142857143,5089.28571428571,5830.71428571429,-1.7,70.4285714285714,62.1428571428571,-10.5,63.2857142857143,46.4285714285714,-20.5
"2020-12-05",39,6529,62,5299.71428571429,62.2857142857143,47.8571428571429,4869.42857142857,6128,8.8,68.1428571428571,63.7142857142857,-8.6,64.5714285714286,47.4285714285714,-25.9
"2020-12-06",24,6761,51,5470.57142857143,59,47.7142857142857,4898.71428571429,6361.85714285714,11.7,69.2857142857143,65.8571428571429,-14.8,65.1428571428571,47.4285714285714,-26.8
"2020-12-07",19,7094,75,5830.71428571429,62.1428571428571,46.4285714285714,4811.85714285714,6807.14285714286,21.2,69.5714285714286,65.7142857142857,-10.7,61.4285714285714,48,-24.4
"2020-12-08",68,6119,70,6128,63.7142857142857,47.4285714285714,4824.85714285714,7228.28571428571,27,66.5714285714286,66.2857142857143,-4.3,57.2857142857143,49,-17.2
"2020-12-09",66,6545,76,6361.85714285714,65.8571428571429,47.4285714285714,4824.42857142857,7598.85714285714,31.9,64.7142857142857,68.5714285714286,1.8,56.1428571428571,51,-15.5
"2020-12-10",63,8711,72,6807.14285714286,65.7142857142857,48,4985,8044.42857142857,36.6,66.1428571428571,72.7142857142857,-0.6,54,51.7142857142857,-11.1
"2020-12-11",64,8839,58,7228.28571428571,66.2857142857143,49,5004.85714285714,8240,44.4,63,72.7142857142857,5.2,50.2857142857143,54,-2.6
"2020-12-12",53,9123,78,7598.85714285714,68.5714285714286,51,5299.71428571429,8313.28571428571,43.4,62.2857142857143,71.8571428571429,10.1,47.8571428571429,56.5714285714286,6.6
"2020-12-13",29,9880,80,8044.42857142857,72.7142857142857,51.7142857142857,5470.57142857143,8973.42857142857,47,59,70.1428571428571,23.2,47.7142857142857,58,8.4
"2020-12-14",35,8463,75,8240,72.7142857142857,54,5830.71428571429,9554.57142857143,41.3,62.1428571428571,73.2857142857143,17,46.4285714285714,59.8571428571429,16.3
"2020-12-15",86,6632,64,8313.28571428571,71.8571428571429,56.5714285714286,6128,10000.1428571429,35.7,63.7142857142857,77,12.8,47.4285714285714,62.5714285714286,19.3
"2020-12-16",76,11166,64,8973.42857142857,70.1428571428571,58,6361.85714285714,10443.1428571429,41.1,65.8571428571429,80.4285714285714,6.5,47.4285714285714,62.8571428571429,22.3
"2020-12-17",76,12779,94,9554.57142857143,73.2857142857143,59.8571428571429,6807.14285714286,10888.5714285714,40.4,65.7142857142857,83.1428571428571,11.5,48,63.1428571428571,24.7
"2020-12-18",83,11958,84,10000.1428571429,77,62.5714285714286,7228.28571428571,11273.4285714286,38.3,66.2857142857143,83.2857142857143,16.2,49,62.4285714285714,27.7
"2020-12-19",55,12224,102,10443.1428571429,80.4285714285714,62.8571428571429,7598.85714285714,11729.2857142857,37.4,68.5714285714286,86,17.3,51,66.2857142857143,23.2
"2020-12-20",31,12998,99,10888.5714285714,83.1428571428571,63.1428571428571,8044.42857142857,11619,35.4,72.7142857142857,90.2857142857143,14.3,51.7142857142857,70.2857142857143,22.1
"2020-12-21",30,11157,76,11273.4285714286,83.2857142857143,62.4285714285714,8240,11436,36.8,72.7142857142857,89.7142857142857,14.5,54,72,15.6
"2020-12-22",113,9823,83,11729.2857142857,86,66.2857142857143,8313.28571428571,11370.1428571429,41.1,71.8571428571429,89.7142857142857,19.7,56.5714285714286,73.4285714285714,17.2
"2020-12-23",104,10394,94,11619,90.2857142857143,70.2857142857143,8973.42857142857,11026.4285714286,29.5,70.1428571428571,85.2857142857143,28.7,58,72.5714285714286,21.2
"2020-12-24",88,11498,90,11436,89.7142857142857,72,9554.57142857143,10456.1428571429,19.7,73.2857142857143,82.2857142857143,22.4,59.8571428571429,72.1428571428571,20.3
"2020-12-25",93,11497,84,11370.1428571429,89.7142857142857,73.4285714285714,10000.1428571429,9919.71428571429,13.7,77,84.2857142857143,16.5,62.5714285714286,74.1428571428571,17.4
"2020-12-26",49,9818,71,11026.4285714286,85.2857142857143,72.5714285714286,10443.1428571429,9590.85714285714,5.6,80.4285714285714,88.2857142857143,6,62.8571428571429,82.1428571428571,15.5
"2020-12-27",28,9006,78,10456.1428571429,82.2857142857143,72.1428571428571,10888.5714285714,9456.28571428571,-4,83.1428571428571,87.8571428571429,-1,63.1428571428571,83.1428571428571,14.3
"2020-12-28",44,7402,90,9919.71428571429,84.2857142857143,74.1428571428571,11273.4285714286,9194.71428571429,-12,83.2857142857143,94.2857142857143,1.2,62.4285714285714,86.1428571428571,18.8
"2020-12-29",169,7521,111,9590.85714285714,88.2857142857143,82.1428571428571,11729.2857142857,8719.42857142857,-18.2,86,93.2857142857143,2.7,66.2857142857143,86.8571428571429,23.9
"2020-12-30",111,9452,91,9456.28571428571,87.8571428571429,83.1428571428571,11619,8543.85714285714,-18.6,90.2857142857143,91.4285714285714,-2.7,70.2857142857143,85.2857142857143,18.3
"2020-12-31",109,9667,135,9194.71428571429,94.2857142857143,86.1428571428571,11436,8314.14285714286,-19.6,89.7142857142857,96.1428571428571,5.1,72,88,19.6
"2021-01-01",98,8170,77,8719.42857142857,93.2857142857143,86.8571428571429,11370.1428571429,8204.42857142857,-23.3,89.7142857142857,93.4285714285714,4,73.4285714285714,91,18.3
"2021-01-02",38,8589,58,8543.85714285714,91.4285714285714,85.2857142857143,11026.4285714286,8040.71428571429,-22.5,85.2857142857143,91,7.2,72.5714285714286,88.5714285714286,17.5
"2021-01-03",47,7398,111,8314.14285714286,96.1428571428571,88,10456.1428571429,7703.85714285714,-20.5,82.2857142857143,92.5714285714286,16.8,72.1428571428571,97.7142857142857,22
"2021-01-04",65,6634,71,8204.42857142857,93.4285714285714,91,9919.71428571429,7705.71428571429,-17.3,84.2857142857143,86.2857142857143,10.8,74.1428571428571,93.7142857142857,22.7
